hlasovani_id,zasedani,cislo,datum,predmet,vysledek,zdroj_id,url,pritomno,ano,ne,zdrzel_se,nehlasoval,kontrola,omezeni,platnost_dle_zapisu,pouzitelne_pro_statistiky
Z9-35-029,Z9/35,29,2026-05-19,"30. Zapojení Fondu rezerv a rozvoje v souvislosti s návrhem na poskytnutí individuální investiční dotace JINTEK, z. ú., na realizaci projektu „Spojení Fablabu Brno a Hobbylabu“ – návrh rozpočtového opatření",Přijato,e5d759dfd7ad3148,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-29-36662.html,51,45,0,0,6,ok,,není označeno jako neplatné,ano
Z9-35-030,Z9/35,30,2026-05-19,"31. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím investičního transferu městské části Brno-střed, návrh na převod finančních prostředků do Fondu bytové výstavby, návrh rozpočtového opatření",Přijato,c1b49ec617444d44,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-30-36696.html,51,47,0,0,4,ok,,není označeno jako neplatné,ano
Z9-35-031,Z9/35,31,2026-05-19,"32. Zapojení Fondu rezerv a rozvoje na zajištění projektového řízení a koordinace rozvoje lokalit Špitálka – Radlas a Staré Brno – Oltec – návrh rozpočtového opatření, návrh smlouvy se společností Realitní společnost města Brna, a. s.",Přijato,6372b5c809b32ef0,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-31-36735.html,51,47,0,0,4,ok,,není označeno jako neplatné,ano
Z9-35-032,Z9/35,32,2026-05-19,33. Návrh na poskytnutí investičního transferu městské části Brno – střed na akci „Lavička Alfonse Muchy“ – návrh rozpočtového opatření,Přijato,4e872b6e5784a56f,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-32-36769.html,51,43,0,4,4,ok,,není označeno jako neplatné,ano
Z9-35-033,Z9/35,33,2026-05-19,34. Návrh na poskytnutí investičního transferu městské části Brno-Žabovřesky z rozpočtu Odboru vodního a lesního hospodářství a zemědělství MMB – návrh rozpočtového opatření,Přijato,007ebe36e69a2eac,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-33-36805.html,51,47,0,0,4,ok,,není označeno jako neplatné,ano
Z9-35-034,Z9/35,34,2026-05-19,"35. Návrh na poskytnutí individuální neinvestiční dotace z rozpočtu města Brna v letech 2027-2031 Janáčkově akademii múzických umění na projekt ""Mezinárodní soutěž Leoše Janáčka v Brně""",Přijato,fe4c242d8ac8fe88,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-34-36870.html,51,46,0,0,5,ok,,není označeno jako neplatné,ano
Z9-35-035,Z9/35,35,2026-05-19,"36. Návrh na poskytnutí individuální neinvestiční dotace z rozpočtu města Brna na rok 2026 spolku MEMORALL z. s. na projekt ""Zpracování Libreta na expozici ""Winston Churchill je zpět na hradě Veveří"" - návrh rozpočtového opatření",Přijato,fcd2575d6705c23f,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-35-36905.html,51,42,0,4,5,ok,,není označeno jako neplatné,ano
Z9-35-036,Z9/35,36,2026-05-19,"37. Návrh na poskytnutí individuální neinvestiční dotace spolku Trenéři ve škole, z. s., na realizaci projektu „Trenéři ve škole“ v období 02/2026-06/2026 – návrh rozpočtového opatření, 38. Návrh na poskytnutí individuální neinvestiční dotace spolku Tripoli Brno, z. s., na uspořádání „Mistrovství světa v malém fotbale 2027“",Přijato,ae86ac851a26eeaf,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-36-36955.html,51,47,0,0,4,ok,,není označeno jako neplatné,ano
Z9-35-037,Z9/35,37,2026-05-19,39. Návrh na poskytnutí neinvestičních dotací na podporu mládežnického sportu pro rok 2026,Přijato,85f6cbf61ea77206,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-37-37029.html,51,49,0,0,2,ok,,není označeno jako neplatné,ano
Z9-35-038,Z9/35,38,2026-05-19,Body č. 40-42,Přijato,16b1ed9e43d9c078,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-38-37079.html,51,46,0,0,5,ok,,není označeno jako neplatné,ano
Z9-35-039,Z9/35,39,2026-05-19,43. Návrh na poskytnutí účelových neinvestičních příspěvků základním školám na mezinárodní projekty v roce 2026 – návrh rozpočtového opatření,Přijato,fdbe1318d11cf43f,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-39-37113.html,51,47,0,0,4,ok,,není označeno jako neplatné,ano
Z9-35-040,Z9/35,40,2026-05-19,"44. Návrh na poskytnutí investičních a neinvestičních dotací v rámci Programu VI – obnova materiálně technického vybavení poskytovatelů sociálních služeb pro rok 2026-2027, návrh rozpočtového opatření",Přijato,06e4bcc8dd233c34,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-40-37147.html,51,48,0,0,3,ok,,není označeno jako neplatné,ano
Z9-35-041,Z9/35,41,2026-05-19,"45. Návrh na poskytnutí individuální účelové neinvestiční dotace Nadaci Partnerství na údržbu Otevřeného lesa – část sever v letech 2026–2028 – návrh rozpočtového opatření, 46. Návrh na poskytnutí individuální neinvestiční dotace na projekty Comic-Con Brno & Junior a Kniha Brno",Přijato,d2d8130bc7bca85e,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-41-37185.html,51,47,0,0,4,ok,,není označeno jako neplatné,ano
Z9-35-042,Z9/35,42,2026-05-19,47. Návrh na poskytnutí neinvestičních dotací v rámci dotačního programu pro poskytování dotací v oblasti podpory kreativních odvětví na rok 2026 v 8. etapě – “Pro Kreativní Brno” – návrh rozpočtového opatření,Přijato,617492c26f8dfe32,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-42-37221.html,51,42,0,5,4,ok,,není označeno jako neplatné,ano
Z9-35-043,Z9/35,43,2026-05-19,"48. Návrh na poskytnutí individuální neinvestiční dotace JCMM, z. s. p. o., na realizaci projektu „Brno Ph.D. Talent 2026“",Přijato,85e851717ad6ab5c,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-43-37253.html,51,39,0,5,7,ok,,není označeno jako neplatné,ano
Z9-35-044,Z9/35,44,2026-05-19,49. Návrh na prodloužení termínu vyúčtování a změnu účelu použití investičních transferů poskytnutých městským částem na rok 2026 – návrh rozpočtového opatření,Přijato,3dc3834a08fdb5cf,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-44-37291.html,51,48,0,0,3,ok,,není označeno jako neplatné,ano
Z9-35-045,Z9/35,45,2026-05-19,50. Návrh Dodatku č. 1 ke Smlouvě o poskytnutí individuální investiční dotace č. 7225092161 Diecézní charitě Brno,Přijato,15c5111a36661c3b,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-45-37378.html,51,43,0,5,3,ok,,není označeno jako neplatné,ano
Z9-35-046,Z9/35,46,2026-05-19,"51. Návrh Dodatku č. 1 ke Smlouvě o poskytnutí investiční dotace č. 7225092677 organizaci Domov pro mne, z. s.",Přijato,19c0b4e8a2da39a0,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-46-37463.html,51,44,0,5,2,ok,,není označeno jako neplatné,ano
Z9-35-047,Z9/35,47,2026-05-19,"52. Návrh dodatku č. 3 ke smlouvě o poskytnutí individuální investiční dotace z rozpočtu města Brna na podporu projektu ""Rozvoj kulturního centra CO.LABS""",Přijato,407a6ef39b2b6d20,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-47-37501.html,51,43,0,5,3,ok,,není označeno jako neplatné,ano
Z9-35-048,Z9/35,48,2026-05-19,"55. Návrh na přistoupení k Memorandu o vzájemné spolupráci na projektu ""Aktivní škola v JMK"" a návrh dodatku č. 1 k tomuto memorandu mezi statutárním městem Brnem a ostatními stranami memoranda",Přijato,fca83f09fee48b81,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-48-37552.html,51,44,0,4,3,ok,,není označeno jako neplatné,ano
Z9-35-049,Z9/35,49,2026-05-19,"53. Návrh Dodatku č. 8 ke Smlouvě o závazku veřejné služby a vyrovnávací platbě za jeho výkon uzavřené se STAREZ – SPORT, a. s.",Přijato,194bd18012d0cf09,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-49-37591.html,51,46,0,1,4,ok,,není označeno jako neplatné,ano
Z9-35-050,Z9/35,50,2026-05-19,"54. Návrh Memoranda o spolupráci mezi statutárním městem Brnem, Trenéři ve škole, z. s., a Malý fotbal Brno, z. s., na realizaci projektu podpory pohybových aktivit žáků a žákyň v hodinách tělesné výchovy brněnských základních škol",Přijato,0755f3662c63edc9,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-50-37965.html,51,48,0,0,3,ok,,není označeno jako neplatné,ano
Z9-35-051,Z9/35,51,2026-05-19,"56. Návrh na uzavření Memoranda o spolupráci při realizaci projektu ""Sociálně–zdravotní komplex Červený kopec""",Přijato,d798d89bf55f0db9,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-51-38243.html,51,44,0,4,3,ok,,není označeno jako neplatné,ano
Z9-35-052,Z9/35,52,2026-05-19,57. Návrh na uzavření Memoranda o spolupráci při podpoře osob s poruchou autistického spektra a pečujících rodin v Jihomoravském kraji a městě Brně,Přijato,ab60835e5830406b,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-52-38273.html,51,46,0,0,5,ok,,není označeno jako neplatné,ano
Z9-35-053,Z9/35,53,2026-05-19,58. Finanční prostředky Fondu kofinancování projektů – květen 2026 – návrh rozpočtových opatření,Přijato,650a5b2b3f8f4763,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-53-38308.html,51,43,0,5,3,ok,,není označeno jako neplatné,ano
Z9-35-054,Z9/35,54,2026-05-19,Body č. 59-62,Přijato,411d5b4d58c3f7a6,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-54-38345.html,51,48,0,0,3,ok,,není označeno jako neplatné,ano
Z9-35-055,Z9/35,55,2026-05-19,"64. Projekt ""Zlepšení kybernetické bezpečnosti v ÚNB"" - návrh pověřovacího aktu",Přijato,6bf9a18715b5e67b,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-55-38383.html,51,46,0,0,5,ok,,není označeno jako neplatné,ano
Z9-35-056,Z9/35,56,2026-05-19,"65. Návrh úpravy kritérií pro přihlašování jednotlivců do projektu „Družstevní bydlení pro mladé“, lokalita Kamenný vrch II",Přijato,04c7589871b85eff,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-56-38416.html,51,44,0,4,3,ok,,není označeno jako neplatné,ano
Z9-35-057,Z9/35,57,2026-05-19,"66. Návrh změny stanov Společenství vlastníků jednotek V Újezdech 1, Brno pro dům č. p. 535 v k. ú. Medlánky, obec Brno",Přijato,3fb93ee2cf43eea2,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-57-38529.html,51,42,0,5,4,ok,,není označeno jako neplatné,ano
Z9-35-058,Z9/35,58,2026-05-19,"67. Žádost městské části Brno-Královo Pole o předchozí souhlas s použitím části kladného výsledku hospodaření z vlastní podnikatelské činnosti-bytového hospodářství k jiným účelům, 68.	Žádost městské části Brno-Žabovřesky o předchozí souhlas s použitím části kladného výsledku hospodaření z vlastní podnikatelské činnosti-bytového hospodářství k jiným účelům",Přijato,7d0b55e16e1a74a5,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-58-38565.html,51,44,0,5,2,ok,,není označeno jako neplatné,ano
Z9-35-059,Z9/35,59,2026-05-19,"70. Návrh Dodatku č. 1 Dohody o mimosoudním jednání ve věci vypořádání historických závazků plynoucí z družstevní bytové výstavby na území města Brna spolufinancované prostřednictvím státní dotace pro Dvouřádky, bytové družstvo",Přijato,681deb61384bf746,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-59-38654.html,50,41,0,3,6,ok,,není označeno jako neplatné,ano
Z9-35-060,Z9/35,60,2026-05-19,71. Návrh zpeněžení (prodeje) pozemku p. č. 4701/4 v k. ú. Židenice (městská část Brno-Židenice) formou veřejné elektronické dražby,Přijato,4f71a3023d2a05e6,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-60-38690.html,50,28,0,13,9,ok,,není označeno jako neplatné,ano
Z9-35-061,Z9/35,61,2026-05-19,72. Návrh odejmutí svěřeného pozemku p. č. 592 v k. ú. Lesná a návrh zpeněžení (prodeje) pozemku p. č. 592 v k. ú. Lesná formou veřejné elektronické dražby,Přijato,a09b03a3dee5a075,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-61-38729.html,50,38,0,4,8,ok,,není označeno jako neplatné,ano
Z9-35-062,Z9/35,62,2026-05-19,73. Návrh prodeje pozemku p. č. 1246 v k. ú. Medlánky - bere na vědomí,Přijato,3dd1fa91167e3517,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-62-39057.html,51,45,0,1,5,ok,,není označeno jako neplatné,ano
Z9-35-063,Z9/35,63,2026-05-19,73. Návrh prodeje pozemku p. č. 1246 v k. ú. Medlánky - bod 2 - ZMB neschvaluje,Přijato,ab8f02f22552768c,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-63-39113.html,51,46,0,0,5,ok,,není označeno jako neplatné,ano
Z9-35-064,Z9/35,64,2026-05-19,"74. Návrh prodeje pozemků p. č. 2159/18 a p. č. 2159/22, oba v k. ú. Nový Lískovec, 75. Návrh prodeje části pozemku p. č. 967 v k. ú. Brněnské Ivanovice",Přijato,d8f52e16aa575e3e,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-64-39153.html,51,37,0,8,6,ok,,není označeno jako neplatné,ano
Z9-35-065,Z9/35,65,2026-05-19,77. Návrh nabytí pozemku p. č. 8239/39 v k. ú. Bystrc,Přijato,f5732a61d3a66007,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-65-39211.html,51,42,0,4,5,ok,,není označeno jako neplatné,ano
Z9-35-066,Z9/35,66,2026-05-19,Body č. 78-82,Přijato,4ad23caceb1689a4,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-66-39247.html,51,48,0,0,3,ok,,není označeno jako neplatné,ano
Z9-35-067,Z9/35,67,2026-05-19,Body č. 83-88,Přijato,fddb7bf9fd6b24c0,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-67-39296.html,50,47,0,0,3,ok,,není označeno jako neplatné,ano
Z9-35-068,Z9/35,68,2026-05-19,Body č. 89-96,Přijato,5ae91a0be0c8d262,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-68-39349.html,50,44,0,0,6,ok,,není označeno jako neplatné,ano
Z9-35-069,Z9/35,69,2026-05-19,97. Návrh souhlasného prohlášení k pozemkům p. č. 6916/33 a p. č.6916/34 v k. ú. Židenice zapsaným v duplicitním vlastnictví statutárního města Brna a podílovém spoluvlastnictví fyzické osoby (městská část Brno-Židenice),Přijato,a91b84c7cd590289,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-69-39384.html,50,43,0,0,7,ok,,není označeno jako neplatné,ano
Z9-35-070,Z9/35,70,2026-05-19,"98. Návrh na odstranění duplicitního zápisu vlastnického práva na listu vlastnictví č. 8350 pro k. ú. Bystrc, obec Brno",Přijato,d9086194269fd54f,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-70-39417.html,50,46,0,0,4,ok,,není označeno jako neplatné,ano
Z9-35-071,Z9/35,71,2026-05-19,99. Návrh směny pozemků v k. ú. Bosonohy,Přijato,352db9a8971fd074,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-71-39493.html,50,43,0,2,5,ok,,není označeno jako neplatné,ano
Z9-35-072,Z9/35,72,2026-05-19,"100. Návrh směny pozemků potřebných pro stavbu „I/42, VMO MÚK Ostravská radiála” za bytovou jednotku č. 510/26 v bytovém domě Plachty 510/6",Přijato,ec1b1bdf334a2d3c,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-72-39639.html,49,32,4,9,4,ok,,není označeno jako neplatné,ano
Z9-35-073,Z9/35,73,2026-05-19,"101. Návrh směny částí pozemků p. č. 1031/8 a p. č. 1033/133 za část pozemku p. č. 1035/1, vše v k. ú. Ivanovice pro stavbu „Jezerůvky, Leknínová – rekonstrukce komunikace“ a návrh odejmutí části svěřeného pozemku p. č. 1035/1, k. ú. Ivanovice",Přijato,ba8d752b36cea5d5,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-73-39671.html,49,44,0,0,5,ok,,není označeno jako neplatné,ano
Z9-35-074,Z9/35,74,2026-05-19,"102. Návrh budoucí směny částí pozemků p. č. 425/1, p. č. 426/2, p. č. 426/4, p. č. 426/5 za pozemek p. č. 423 vše v k. ú. Stránice a návrh budoucího pronájmu pozemku p. č. 423 v k. ú. Stránice",Přijato,afdeadd1cee794a2,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-74-39706.html,49,38,1,7,3,ok,,není označeno jako neplatné,ano
Z9-35-075,Z9/35,75,2026-05-19,103. Návrh odejmutí svěřeného pozemku p. č. 750 v k. ú. Horní Heršpice a návrh směny pozemku p. č. 750 v k. ú. Horní Heršpice za pozemek p. č. 1837/46 v k. ú. Štýřice,Přijato,d5258dca3e17f1ff,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-75-39739.html,50,44,0,0,6,ok,,není označeno jako neplatné,ano
Z9-35-076,Z9/35,76,2026-05-19,104. Návrh odejmutí části svěřeného pozemku p. č. 467/35 v k. ú. Trnitá a návrh směny části pozemku p. č. 467/35 v k. ú. Trnitá,Přijato,99bf422ee2e90af1,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-76-39772.html,50,46,0,0,4,ok,,není označeno jako neplatné,ano
Z9-35-077,Z9/35,77,2026-05-19,Body č. 105-107,Přijato,6521f7210369df5f,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-77-39813.html,50,49,0,0,1,ok,,není označeno jako neplatné,ano
Z9-35-078,Z9/35,78,2026-05-19,108. Návrh svěření pozemku p. č. 69 v k. ú. Trnitá městské části Brno-střed - var. A,Přijato,67664aae140bdcd2,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-78-39859.html,50,46,0,0,4,ok,,není označeno jako neplatné,ano
Z9-35-079,Z9/35,79,2026-05-19,109. Návrh nesvěření pozemku p. č. 285/132 v k. ú. Žabovřesky městské části Brno-Žabovřesky,Přijato,d2829ac5ea357147,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-79-39900.html,50,44,0,0,6,ok,,není označeno jako neplatné,ano
Z9-35-080,Z9/35,80,2026-05-19,"110. Návrh plánovací smlouvy pro realizaci stavebních záměrů v lokalitě náměstí Míru a budoucí smlouvy o zřízení služebnosti - bod 1 - var. A, bod 2 - var. B",Přijato,50340fde63dce5ad,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-80-40211.html,50,42,1,3,4,ok,,není označeno jako neplatné,ano
Z9-35-081,Z9/35,81,2026-05-19,111. Návrh Plánovací smlouvy Bytový dům Terezy Novákové Brno,Přijato,5b52f35ec68a4a0d,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-81-40241.html,50,46,0,0,4,ok,,není označeno jako neplatné,ano
Z9-35-082,Z9/35,82,2026-05-19,112. Návrh Plánovací smlouvy „Bytový dům Slatina“,Přijato,08c632dbe4522405,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-82-40273.html,50,45,0,0,5,ok,,není označeno jako neplatné,ano
Z9-35-083,Z9/35,83,2026-05-19,"113. Návrh Dodatku č. 3 ke Smlouvě o spolupráci při výstavbě veřejné infrastruktury „Rezidence Pod Lesem, Brno – Žebětín“.",Přijato,fd3aa7af7f959c11,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-83-40306.html,50,47,0,0,3,ok,,není označeno jako neplatné,ano
Z9-35-084,Z9/35,84,2026-05-19,"114. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 20/2001, kterou se vydává Statut města Brna, ve znění pozdějších vyhlášek – návrh změn v příloze č. 3",Přijato,97e257d76661b9aa,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-84-40338.html,50,46,0,0,4,ok,,není označeno jako neplatné,ano
Z9-35-085,Z9/35,85,2026-05-19,115. Návrh nabytí části pozemku p.č. 3163/277 v k.ú. Komín pro stavbu „Rozšíření ulice Palcary včetně inženýrských sítí“,Přijato,08ccbbd80e628ae4,https://apl.brno.cz/protokoly-zmb/zmb-z9-35/20260519-85-40378.html,49,45,0,0,4,ok,,není označeno jako neplatné,ano
Z9-36-001,Z9/36,1,2026-06-23,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - ověřovatelé zápisu",Přijato,dff82165b9449d06,https://apl.brno.cz/protokoly-zmb/zmb-z9-36/20260623-1-34250.html,49,47,0,0,2,ok,,není označeno jako neplatné,ano
Z9-36-002,Z9/36,2,2026-06-23,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o stažení bodu č. 79, 87, 115, 137, 157, 158",Přijato,bd19c5c5995977b3,https://apl.brno.cz/protokoly-zmb/zmb-z9-36/20260623-2-35451.html,52,51,0,0,1,ok,,není označeno jako neplatné,ano
Z9-36-004,Z9/36,4,2026-06-23,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o stažení bodu č. 94",Nepřijato,481c0bcb9c347e79,https://apl.brno.cz/protokoly-zmb/zmb-z9-36/20260623-4-35586.html,52,27,19,4,2,ok,,není označeno jako neplatné,ano
Z9-36-005,Z9/36,5,2026-06-23,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - zařazení bodu č. 171 - Deklarace města Brna vládě České republiky na podporu silné, nezávislé a regionálně ukotvené České televize Brno a Českého rozhlasu Brno",Přijato,86b9f5ce1f1cde5c,https://apl.brno.cz/protokoly-zmb/zmb-z9-36/20260623-5-35653.html,52,41,6,2,3,ok,,není označeno jako neplatné,ano
Z9-36-006,Z9/36,6,2026-06-23,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o zařazení bodu č. 166, 167, 168, 169, 170",Přijato,50834e58aadf1694,https://apl.brno.cz/protokoly-zmb/zmb-z9-36/20260623-6-35681.html,52,52,0,0,0,ok,,není označeno jako neplatné,ano
Z9-36-007,Z9/36,7,2026-06-23,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - bod č.94 v 10.30",Přijato,73392dc8a3c9ed91,https://apl.brno.cz/protokoly-zmb/zmb-z9-36/20260623-7-35833.html,52,51,0,1,0,ok,,není označeno jako neplatné,ano
Z9-36-008,Z9/36,8,2026-06-23,"2. Dotazy, připomínky a podněty občanů - Kounicovy koleje, využití pietní síně - zařazení bodu",Přijato,3cf0f92b97a53385,https://apl.brno.cz/protokoly-zmb/zmb-z9-36/20260623-8-40447.html,51,38,1,1,11,ok,,není označeno jako neplatné,ano
Z9-36-009,Z9/36,9,2026-06-23,"94. Koncesní řízení ""Fotbalový stadion v Brně“, návrh výběru koncesionáře a návrh prodeje pozemků p. č. 809/1, p. č. 1083 a nového, dosud nezapsaného pozemku p. č. 1077/34 vše v k. ú. Ponava s budoucím závazkem",Přijato,7d82ad28badf0f86,https://apl.brno.cz/protokoly-zmb/zmb-z9-36/20260623-9-54815.html,46,46,0,0,0,ok,,není označeno jako neplatné,ano
